record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","6","45","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","6","46","","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","6","47","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","6","48","","Common Carp","1","31","23.25","0.6702975","3.22","","","","","","","","","",""
"fish","6","49","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","6","50","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"pond_summary","6","","","","","","","","","295.13","21.54","38","9","3","0","","","",""
"fish","7","1","1","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","7","2","2","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","7","3","3","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","7","4","4","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","7","5","5","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","7","6","","Atlantic Cod","2","86","54.18","9.0160938","12.77","","","","","","","","","",""
"fish","7","7","","Common Carp","1","40","30","1.44","3.99","","","","","","","","","",""
"fish","7","8","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","7","9","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","7","10","","Common Carp","1","51","38.25","2.9846475","5.53","","","","","","","","","",""
"fish","7","11","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","7","12","","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","7","13","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","7","14","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","7","15","","Atlantic Cod","2","87","54.81","9.334280025","13.08","","","","","","","","","",""
"fish","7","16","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","7","17","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","7","18","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","7","19","","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","7","20","","Atlantic Cod","2","74","46.62","5.7440502","9.49","","","","","","","","","",""
"fish","7","21","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","7","22","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","7","23","","Tuna","3","46","33.12","1.802106514","10.93","","","","","","","","","",""
"fish","7","24","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","7","25","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","7","26","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","7","27","","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","7","28","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","7","29","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","7","30","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","7","31","","Atlantic Cod","2","89","56.07","9.992935575","13.74","","","","","","","","","",""
"fish","7","32","","Tuna","3","52","37.44","2.603256686","11.73","","","","","","","","","",""
"fish","7","33","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","7","34","","Bluefish","3","40","25.6","0.9362285714","10.06","","","","","","","","","",""
"fish","7","35","","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","7","36","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","7","37","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","7","38","","Atlantic Cod","2","41","25.83","0.976955175","4.73","","","","","","","","","",""
"fish","7","39","","Common Carp","1","32","24","0.73728","3.29","","","","","","","","","",""
"fish","7","40","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","7","41","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","7","42","","Atlantic Cod","2","58","36.54","2.7657126","6.52","","","","","","","","","",""
"fish","7","43","","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","7","44","","Atlantic Cod","2","66","41.58","4.0752558","7.83","","","","","","","","","",""
"fish","7","45","","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","7","46","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","7","47","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","7","48","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","7","49","","Tuna","3","56","40.32","3.2514048","12.38","","","","","","","","","",""
"fish","7","50","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"pond_summary","7","","","","","","","","","265.65","17.04","36","10","4","0","","","",""
"fish","8","1","1","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","8","2","2","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","8","3","3","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","8","4","4","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","8","5","5","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","8","6","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","8","7","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","8","8","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","8","9","","Common Carp","1","27","20.25","0.4428675","2.99","","","","","","","","","",""
"fish","8","10","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","8","11","","Atlantic Cod","2","66","41.58","4.0752558","7.83","","","","","","","","","",""
"fish","8","12","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","8","13","","Lanternfish","4","7","3.5","0.003572916667","26.50","","","","","","","","","",""
"fish","8","14","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","8","15","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","8","16","","Atlantic Cod","2","83","52.29","8.105080725","11.86","","","","","","","","","",""
"fish","8","17","","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","8","18","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","8","19","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","8","20","","Tuna","3","59","42.48","3.802445486","12.93","","","","","","","","","",""
"fish","8","21","","Lanternfish","4","10","5","0.01041666667","26.51","","","","","","","","","",""
"fish","8","22","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","8","23","","Bluefish","3","90","57.6","10.66422857","19.79","","","","","","","","","",""
"fish","8","24","","Atlantic Cod","2","35","22.05","0.607753125","4.36","","","","","","","","","",""
"fish","8","25","","Common Carp","1","36","27","1.04976","3.60","","","","","","","","","",""
"fish","8","26","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","8","27","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","8","28","","Atlantic Cod","2","58","36.54","2.7657126","6.52","","","","","","","","","",""
"fish","8","29","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","8","30","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","8","31","","Atlantic Cod","2","70","44.1","4.862025","8.61","","","","","","","","","",""
"fish","8","32","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","8","33","","Atlantic Cod","2","98","61.74","13.3413966","17.09","","","","","","","","","",""
"fish","8","34","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","8","35","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","8","36","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","8","37","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","8","38","","Atlantic Cod","2","44","27.72","1.2074832","4.96","","","","","","","","","",""
"fish","8","39","","Atlantic Cod","2","100","63","14.175","17.93","","","","","","","","","",""
"fish","8","40","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","8","41","","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","8","42","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","8","43","","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","8","44","","Tuna","3","56","40.32","3.2514048","12.38","","","","","","","","","",""
"fish","8","45","","Atlantic Cod","2","44","27.72","1.2074832","4.96","","","","","","","","","",""
"fish","8","46","","Atlantic Cod","2","36","22.68","0.6613488","4.41","","","","","","","","","",""
"fish","8","47","","Common Carp","1","39","29.25","1.3346775","3.88","","","","","","","","","",""
"fish","8","48","","Atlantic Cod","2","89","56.07","9.992935575","13.74","","","","","","","","","",""
"fish","8","49","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","8","50","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"pond_summary","8","","","","","","","","","316.05","21.14","31","14","3","2","","","",""
"fish","9","1","1","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","9","2","2","Atlantic Cod","2","52","32.76","1.9931184","5.74","","","","","","","","","",""
"fish","9","3","3","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","9","4","4","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","9","5","5","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","9","6","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","9","7","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","9","8","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","9","9","","Atlantic Cod","2","76","47.88","6.2224848","9.97","","","","","","","","","",""
"fish","9","10","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","9","11","","Atlantic Cod","2","70","44.1","4.862025","8.61","","","","","","","","","",""
"fish","9","12","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","9","13","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","9","14","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","9","15","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","9","16","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","9","17","","Bluefish","3","60","38.4","3.159771429","12.28","","","","","","","","","",""
"fish","9","18","","Common Carp","1","39","29.25","1.3346775","3.88","","","","","","","","","",""
"fish","9","19","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","9","20","","Atlantic Cod","2","48","30.24","1.5676416","5.32","","","","","","","","","",""
"fish","9","21","","Atlantic Cod","2","76","47.88","6.2224848","9.97","","","","","","","","","",""
"fish","9","22","","Tuna","3","55","39.6","3.080314286","12.21","","","","","","","","","",""
"fish","9","23","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","9","24","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","9","25","","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","9","26","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","9","27","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","9","28","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","9","29","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","9","30","","Bluefish","3","61","39.04","3.320407771","12.45","","","","","","","","","",""
"fish","9","31","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","9","32","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","9","33","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","9","34","","Atlantic Cod","2","97","61.11","12.93713977","16.69","","","","","","","","","",""
