record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","6","44","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","6","45","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","6","46","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","6","47","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","6","48","","Atlantic Cod","2","49","30.87","1.667674575","2.42","","","","","","","","","",""
"fish","6","49","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","6","50","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"pond_summary","6","","","","","","","","","107.27","2.90","37","11","2","0","","","",""
"fish","7","1","1","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","7","2","2","Atlantic Cod","2","80","50.4","7.2576","8.01","","","","","","","","","",""
"fish","7","3","3","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","7","4","4","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","7","5","5","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","7","6","","Atlantic Cod","2","86","54.18","9.0160938","9.77","","","","","","","","","",""
"fish","7","7","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","7","8","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","7","9","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","7","10","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","7","11","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","7","12","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","7","13","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","7","14","","Tuna","3","56","40.32","3.2514048","4.38","","","","","","","","","",""
"fish","7","15","","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","7","16","","Atlantic Cod","2","50","31.5","1.771875","2.52","","","","","","","","","",""
"fish","7","17","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","7","18","","Atlantic Cod","2","70","44.1","4.862025","5.61","","","","","","","","","",""
"fish","7","19","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","7","20","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","7","21","","Atlantic Cod","2","65","40.95","3.892809375","4.64","","","","","","","","","",""
"fish","7","22","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","7","23","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","7","24","","Common Carp","1","52","39","3.16368","3.41","","","","","","","","","",""
"fish","7","25","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","7","26","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","7","27","","Atlantic Cod","2","38","23.94","0.7778106","1.53","","","","","","","","","",""
"fish","7","28","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","7","29","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","7","30","","Common Carp","1","52","39","3.16368","3.41","","","","","","","","","",""
"fish","7","31","","Common Carp","1","54","40.5","3.54294","3.79","","","","","","","","","",""
"fish","7","32","","Atlantic Cod","2","45","28.35","1.291696875","2.04","","","","","","","","","",""
"fish","7","33","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","7","34","","Atlantic Cod","2","41","25.83","0.976955175","1.73","","","","","","","","","",""
"fish","7","35","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","7","36","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","7","37","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","7","38","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","7","39","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","7","40","","Atlantic Cod","2","89","56.07","9.992935575","10.74","","","","","","","","","",""
"fish","7","41","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","7","42","","Common Carp","1","36","27","1.04976","1.30","","","","","","","","","",""
"fish","7","43","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","7","44","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","7","45","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","7","46","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","7","47","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","7","48","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","7","49","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","7","50","","Tuna","3","46","33.12","1.802106514","2.93","","","","","","","","","",""
"pond_summary","7","","","","","","","","","101.24","10.57","38","10","2","0","","","",""
"fish","8","1","1","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","8","2","2","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","8","3","3","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","8","4","4","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","8","5","5","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","8","6","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","8","7","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","8","8","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","8","9","","Atlantic Cod","2","57","35.91","2.625110775","3.38","","","","","","","","","",""
"fish","8","10","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","8","11","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","8","12","","Atlantic Cod","2","94","59.22","11.7735282","12.52","","","","","","","","","",""
"fish","8","13","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","8","14","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","8","15","","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","8","16","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","8","17","","Atlantic Cod","2","63","39.69","3.544416225","4.29","","","","","","","","","",""
"fish","8","18","","Atlantic Cod","2","77","48.51","6.471355275","7.22","","","","","","","","","",""
"fish","8","19","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","8","20","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","8","21","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","8","22","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","8","23","","Common Carp","1","44","33","1.91664","2.17","","","","","","","","","",""
"fish","8","24","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","8","25","","Atlantic Cod","2","55","34.65","2.358365625","3.11","","","","","","","","","",""
"fish","8","26","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","8","27","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","8","28","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","8","29","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","8","30","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","8","31","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","8","32","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","8","33","","Common Carp","1","26","19.5","0.39546","0.65","","","","","","","","","",""
"fish","8","34","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","8","35","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","8","36","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","8","37","","Atlantic Cod","2","76","47.88","6.2224848","6.97","","","","","","","","","",""
"fish","8","38","","Common Carp","1","29","21.75","0.5487525","0.80","","","","","","","","","",""
"fish","8","39","","Bluefish","3","43","27.52","1.163073829","2.29","","","","","","","","","",""
"fish","8","40","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","8","41","","Atlantic Cod","2","51","32.13","1.880327925","2.63","","","","","","","","","",""
"fish","8","42","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","8","43","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","8","44","","Atlantic Cod","2","49","30.87","1.667674575","2.42","","","","","","","","","",""
"fish","8","45","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","8","46","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","8","47","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","8","48","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","8","49","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","8","50","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"pond_summary","8","","","","","","","","","84.37","5.80","41","8","1","0","","","",""
"fish","9","1","1","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","9","2","2","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","9","3","3","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","9","4","4","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","9","5","5","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","9","6","","Atlantic Cod","2","98","61.74","13.3413966","14.09","","","","","","","","","",""
"fish","9","7","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","9","8","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","9","9","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","9","10","","Atlantic Cod","2","75","47.25","5.980078125","6.73","","","","","","","","","",""
"fish","9","11","","Bluefish","3","54","34.56","2.303473371","3.43","","","","","","","","","",""
"fish","9","12","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"fish","9","13","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","9","14","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","9","15","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","9","16","","Atlantic Cod","2","75","47.25","5.980078125","6.73","","","","","","","","","",""
"fish","9","17","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","9","18","","Bluefish","3","60","38.4","3.159771429","4.28","","","","","","","","","",""
"fish","9","19","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","9","20","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","9","21","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","9","22","","Atlantic Cod","2","48","30.24","1.5676416","2.32","","","","","","","","","",""
"fish","9","23","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","9","24","","Atlantic Cod","2","92","57.96","11.0379024","11.79","","","","","","","","","",""
"fish","9","25","","Atlantic Cod","2","71","44.73","5.073388425","5.82","","","","","","","","","",""
"fish","9","26","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","9","27","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","9","28","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","9","29","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","9","30","","Atlantic Cod","2","65","40.95","3.892809375","4.64","","","","","","","","","",""
"fish","9","31","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","9","32","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
